TAP,numCosts,numEffects,isGreen,typed,isBlue,isBlack,isColorless,cmc,isWhite,isRed,hasX,typedRatio,singleuse_isGreen,singleuse_typed,singleuse_isBlue,singleuse_isBlack,singleuse_isColorless,singleuse_cmc,singleuse_isWhite,singleuse_isRed,singleuse_hasX,singleuse_typedRatio,tripleuse_cmc,tripleuse_typed,tripleuse_typedRatio,abilityKey,ADD_MANA,keyword_keywordAbilityId,keyword_functionsInGraveyard,keyword_easesCosts,keyword_hasCost,keyword_isAdditionalCost,keyword_functionsInHand,keyword_isActivated,keyword_modifiedResolution,keyword_isAlternateCost,keyword_isEvasion,keyword_reducesCost,keyword_isContinuous,keyword_hasTargets,keyword_functionsInBattlefield,keyword_isTriggered,CREATURES_YOU_CONTROL,abilityword_,DESTROY_TARGET,DEALS_DAMAGE,GAIN_LIFE,PLUS_PLUS,AS_ENTERS,OTHER_COST,WHEN_ENTERS,DEALS_COMBAT,DESTROY_THAT,PLUS_LOYALTY,EXILE_TARGET,PLUSX_COUNTERS,WHENEVER_ENTERS,SACRIFICE_SELF,GRANTS_ABILITY,REGENERATE,ENTERS_TAPPED,CREATES_TOKEN,DRAW_CARD,WHENEVER_ATTACKS,PLUS_MINUS,CANT_BE_BLOCKED,WHEN_DIES,AT_UPKEEP,DESTROY_ALL,EXILE_CARD,WHENEVER_DIES,COUNTERSPELL,FIGHT,RETURN_ALL,DISCARD_CARD,SACRIFICE_CREATURE,DEAL_DAMAGE,UNTAP,MINUS_MINUS,ENTERS_WITH,SEARCH,RETURN_TARGET,SELF_CANT_BLOCK,PAY_ENERGY,AT_EACH_END_STEP,PERMANENTS_YOU_CONTROL,AT_PRECOMBAT_MAIN,WHEN_LEAVES,ENCHANTMENTS_YOU_CONTROL,AT_THE_END_STEP,BECOMES_BLOCKED,MINUS_LOYALTY,PAY_LIFE,SACRIFICE_ANOTHER,SACRIFICE_LAND,MODAL,MINUSX_COUNTERS,LANDS_YOU_CONTROL,EXILE_ALL,INVESTIGATE,SCRY,MANIFEST
"",,,,,,,,,,,,,,,,,,,,,,,,,,Triclopean Sight4,,15,null,null,null,null,null,null,null,null,null,null,true,true,true,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,0,false,0.0,false,false,false,0.0,false,false,false,0.0,false,1.0,false,false,false,3.0,false,true,false,0.33333334,3.0,1.0,0.33333334,Convulsing Licid2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,Triclopean Sight3,,18,null,true,null,null,true,null,null,null,null,null,null,null,null,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,Instill Energy3,,15,null,null,null,null,null,null,null,null,null,null,true,true,true,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
true,1,0,false,1.0,false,false,false,1.0,false,true,false,1.0,false,2.0,false,false,false,4.0,false,true,false,0.5,6.0,4.0,0.6666667,Convulsing Licid1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,1.0,false,false,false,2.0,true,false,false,0.5,2.0,1.0,0.5,Triclopean Sight2,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
true,1,1,false,0.0,false,false,false,5.0,false,false,false,0.0,false,0.0,false,false,false,8.0,false,false,false,0.0,18.0,0.0,0.0,Skull of Orm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,Jace's Mindseeker2,,19,null,null,null,null,null,null,null,null,true,null,true,null,true,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
true,1,0,false,0.0,false,false,false,0.0,false,false,false,0.0,false,0.0,false,false,false,4.0,false,false,false,0.0,4.0,0.0,0.0,Otherworld Atlas1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
true,1,0,false,0.0,false,false,false,0.0,false,false,false,0.0,false,0.0,false,false,false,4.0,false,false,false,0.0,4.0,0.0,0.0,Otherworld Atlas2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",1,0,false,0.0,false,false,false,0.0,false,false,false,0.0,false,1.0,false,false,false,2.0,true,false,false,0.5,2.0,1.0,0.5,Triclopean Sight1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,1.0,false,false,false,3.0,false,true,false,0.33333334,3.0,1.0,0.33333334,Seismic Strike1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,2,false,0.0,false,false,false,0.0,false,false,false,0.0,true,2.0,false,false,false,3.0,false,false,false,0.6666667,3.0,2.0,0.6666667,Elvish Archdruid2,,,,,,,,,,,,,,,,,true,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
true,1,1,false,0.0,false,false,false,0.0,false,false,false,0.0,true,2.0,false,false,false,3.0,false,false,false,0.6666667,3.0,2.0,0.6666667,Elvish Archdruid1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,Nightmare Void2,,57,true,null,null,null,null,null,null,null,null,null,true,null,null,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,0,false,0.0,false,false,false,0.0,false,false,false,0.0,false,0.0,false,false,false,3.0,false,false,false,0.0,3.0,0.0,0.0,Fireshrieker1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,0,false,0.0,false,false,false,0.0,false,false,false,0.0,false,1.0,false,true,false,4.0,false,false,false,0.25,4.0,1.0,0.25,Nightmare Void1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,Fireshrieker2,,16,null,null,true,null,null,null,null,null,null,null,null,true,true,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,Thunder Dragon2,,19,null,null,null,null,null,null,null,null,true,null,true,null,true,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",1,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,2.0,false,false,false,7.0,false,true,false,0.2857143,7.0,2.0,0.2857143,Thunder Dragon1,,,,,,,,,,,,,,,,,,,,true,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",1,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,0.0,false,false,false,2.0,false,false,false,0.0,2.0,0.0,0.0,Skyshaper1,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,Wayward Soul2,,19,null,null,null,null,null,null,null,null,true,null,true,null,true,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,0,false,1.0,true,false,false,1.0,false,false,false,1.0,false,3.0,true,false,false,5.0,false,false,false,0.6,7.0,5.0,0.71428573,Wayward Soul1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,Skybind1,,,,,,,,,,,,,,,,,,CONSTELLATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,0,false,0.0,false,false,false,0.0,false,false,false,0.0,false,1.0,true,false,false,3.0,false,false,false,0.33333334,3.0,1.0,0.33333334,Mana Short1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,1.0,true,false,false,3.0,false,false,false,0.33333334,3.0,1.0,0.33333334,Intuition1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
true,1,0,false,0.0,false,false,false,0.0,false,false,false,0.0,false,2.0,false,false,false,3.0,false,true,false,0.6666667,3.0,2.0,0.6666667,Orcish Farmer1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,2.0,false,true,false,3.0,false,false,false,0.6666667,3.0,2.0,0.6666667,Infest1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,
"",0,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,2.0,false,false,false,4.0,false,true,false,0.5,4.0,2.0,0.5,Incendiary Sabotage2,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
true,1,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,0.0,false,false,false,0.0,false,false,false,0.0,0.0,0.0,0.0,Tower of the Magistrate1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",1,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,0.0,false,false,false,5.0,false,false,false,0.0,5.0,0.0,0.0,Monkey Cage1,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
true,1,1,false,0.0,false,false,false,1.0,false,false,false,0.0,false,0.0,false,false,false,1.0,false,false,false,0.0,3.0,0.0,0.0,Tower of the Magistrate2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,0,false,0.0,false,false,false,0.0,false,false,false,0.0,false,2.0,false,false,false,4.0,false,true,false,0.5,4.0,2.0,0.5,Incendiary Sabotage1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,1.0,false,true,false,2.0,false,false,false,0.5,2.0,1.0,0.5,Dauthi Horror1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,Dauthi Horror2,,117,null,null,null,null,null,null,null,null,true,null,true,null,true,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",1,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,1.0,false,false,false,6.0,false,true,false,0.16666667,6.0,1.0,0.16666667,Charmbreaker Devils2,,,,,,,,,,,,,,,,,,,,,,true,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",1,1,false,0.0,false,false,false,0.0,false,false,false,0.0,true,1.0,false,false,false,5.0,false,false,false,0.2,5.0,1.0,0.2,Indrik Stomphowler1,,,,,,,,,,,,,,,,,,,true,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,2.0,false,true,false,3.0,false,false,false,0.6666667,3.0,2.0,0.6666667,Mortify1,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
true,2,1,false,0.0,false,false,false,5.0,false,false,false,0.0,false,0.0,false,false,false,5.0,false,false,false,0.0,15.0,0.0,0.0,Foundry of the Consuls2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,Slith Ascendant2,,19,null,null,null,null,null,null,null,null,true,null,true,null,true,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",1,0,false,0.0,false,false,false,0.0,false,false,false,0.0,false,1.0,false,false,false,6.0,false,true,false,0.16666667,6.0,1.0,0.16666667,Charmbreaker Devils1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",1,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,2.0,false,false,false,3.0,true,false,false,0.6666667,3.0,2.0,0.6666667,Slith Ascendant1,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,2,false,0.0,false,false,false,0.0,false,false,false,0.0,false,2.0,false,false,false,4.0,true,false,false,0.5,4.0,2.0,0.5,Glory of Warfare1,,,,,,,,,,,,,,,,,true,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,2,false,0.0,false,false,false,0.0,false,false,false,0.0,false,2.0,false,false,false,4.0,true,false,false,0.5,4.0,2.0,0.5,Glory of Warfare2,,,,,,,,,,,,,,,,,true,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
true,1,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,0.0,false,false,false,0.0,false,false,false,0.0,0.0,0.0,0.0,Pinecrest Ridge1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
true,1,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,0.0,false,false,false,0.0,false,false,false,0.0,0.0,0.0,0.0,Foundry of the Consuls1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,1.0,false,true,false,2.0,false,false,false,0.5,2.0,1.0,0.5,Death1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,
"",0,0,false,0.0,false,false,false,0.0,false,false,false,0.0,false,1.0,false,true,false,5.0,false,false,false,0.2,5.0,1.0,0.2,Exile into Darkness2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",1,0,false,0.0,false,false,false,0.0,false,false,false,0.0,false,1.0,false,true,false,5.0,false,false,false,0.2,5.0,1.0,0.2,Exile into Darkness1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,1.0,false,true,false,3.0,false,false,false,0.33333334,3.0,1.0,0.33333334,Daggerclaw Imp1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,Daggerclaw Imp2,,19,null,null,null,null,null,null,null,null,true,null,true,null,true,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
true,1,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,0.0,false,false,false,0.0,false,false,false,0.0,0.0,0.0,0.0,Pinecrest Ridge2,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,Auriok Edgewright1,,,,,,,,,,,,,,,,,,METALCRAFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,Ankle Shanker2,,20,null,null,null,null,null,null,null,null,null,null,true,null,true,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",1,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,3.0,false,true,false,5.0,false,false,false,0.6,5.0,3.0,0.6,Ankle Shanker1,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,0,false,0.0,false,false,false,0.0,false,false,false,0.0,false,1.0,false,false,false,2.0,false,true,false,0.5,2.0,1.0,0.5,Goblin Rock Sled1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",1,2,false,0.0,false,false,false,0.0,false,false,false,0.0,false,3.0,false,false,false,4.0,true,false,false,0.75,4.0,3.0,0.75,Flame-Kin Zealot1,,,,,,,,,,,,,,,,,true,,,,,true,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",2,0,false,0.0,false,false,false,0.0,false,false,false,0.0,false,1.0,true,false,false,4.0,false,false,false,0.25,4.0,1.0,0.25,Thalakos Deceiver1,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",1,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,2.0,false,false,false,4.0,false,true,false,0.5,4.0,2.0,0.5,Keldon Champion1,,,,,,,,,,,,,,,,,,,,true,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,Keldon Champion3,,58,null,null,true,null,null,null,null,null,null,null,null,null,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,Thalakos Deceiver2,,117,null,null,null,null,null,null,null,null,true,null,true,null,true,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,Keldon Champion2,,20,null,null,null,null,null,null,null,null,null,null,true,null,true,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",1,0,false,0.0,false,false,false,0.0,false,false,false,0.0,true,1.0,false,false,false,2.0,false,false,false,0.5,2.0,1.0,0.5,Longtusk Cub1,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,Goblin Rock Sled3,,27,null,null,null,null,null,null,null,null,true,null,true,null,true,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",1,1,false,0.0,false,false,false,0.0,false,false,false,0.0,true,1.0,false,false,false,2.0,false,false,false,0.5,2.0,1.0,0.5,Longtusk Cub2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,
"",0,0,false,0.0,false,false,false,0.0,false,false,false,0.0,false,1.0,false,false,false,2.0,false,true,false,0.5,2.0,1.0,0.5,Goblin Rock Sled2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
true,2,1,true,1.0,false,false,false,1.0,false,false,false,1.0,true,2.0,false,false,false,6.0,false,false,false,0.33333334,8.0,4.0,0.5,Tel-Jilad Lifebreather1,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",1,0,false,0.0,false,false,false,0.0,false,false,false,0.0,false,2.0,false,true,false,3.0,false,false,false,0.6666667,3.0,2.0,0.6666667,Desolation1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
"",1,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,1.0,false,true,false,2.0,false,false,false,0.5,2.0,1.0,0.5,Plague Fiend1,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,1,false,0.0,false,false,false,0.0,false,false,false,0.0,true,1.0,false,false,false,1.0,false,false,false,1.0,1.0,1.0,1.0,Viridescent Wisps1,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,1,false,0.0,false,false,false,0.0,false,false,false,0.0,true,1.0,false,false,false,1.0,false,false,false,1.0,1.0,1.0,1.0,Viridescent Wisps2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,1.0,false,false,false,1.0,true,false,false,1.0,1.0,1.0,1.0,Divine Deflection1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
"",0,0,false,0.0,false,false,false,0.0,false,false,false,0.0,false,2.0,false,false,false,3.0,false,true,false,0.6666667,3.0,2.0,0.6666667,Skirk Shaman1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,2.0,false,false,false,6.0,true,false,false,0.33333334,6.0,2.0,0.33333334,"Guan Yu's 1,000-Li March1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,1,true,1.0,false,false,false,2.0,false,false,false,0.5,true,3.0,false,false,false,9.0,false,false,false,0.33333334,13.0,5.0,0.3846154,Trolls of Tel-Jilad1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,1.0,false,false,false,2.0,false,true,false,0.5,2.0,1.0,0.5,The Brute2,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,1,false,3.0,false,false,false,3.0,false,true,false,1.0,false,4.0,false,false,false,5.0,false,true,false,0.8,11.0,10.0,0.90909094,The Brute1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",1,0,false,0.0,false,false,false,0.0,false,false,false,0.0,false,1.0,false,true,false,3.0,false,false,false,0.33333334,3.0,1.0,0.33333334,Necra Sanctuary1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,The Brute3,,15,null,null,null,null,null,null,null,null,null,null,true,true,true,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,0,false,0.0,false,false,false,0.0,false,false,false,0.0,false,1.0,false,true,false,2.0,false,false,false,0.5,2.0,1.0,0.5,Feast of Blood1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,1.0,false,false,false,2.0,false,true,false,0.5,2.0,1.0,0.5,Yamabushi's Storm1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",1,1,false,0.0,false,false,false,1.0,false,false,false,0.0,true,4.0,false,false,false,5.0,false,false,false,0.8,7.0,4.0,0.5714286,Glint-Eye Nephilim2,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",1,0,false,0.0,false,false,false,0.0,false,false,false,0.0,true,4.0,false,false,false,4.0,false,false,false,1.0,4.0,4.0,1.0,Glint-Eye Nephilim1,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",1,0,false,0.0,false,false,false,0.0,false,false,false,0.0,false,2.0,false,true,false,5.0,false,false,false,0.4,5.0,2.0,0.4,Black Market1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",1,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,2.0,false,true,false,5.0,false,false,false,0.4,5.0,2.0,0.4,Black Market2,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,
